OBJECTID,Address,TotalRoofArea,UsableRoofArea,PercentUsable,PotentialSystemSize,ProjectedAnnualKWH,ProjectedAnnualSavings,EntranceCorridor,HistoricallyProtected,Comments,created_user,created_date,last_edited_user,last_edited_date,ShapeSTArea,ShapeSTLength
7323,720 MCINTIRE RD,1633.70452361,561.87558,34.39272985,7.2241146,8668.93752,953.5831272,Yes, ,,,,CITY,2020/12/08 18:59:11+00,1633.71484375,166.751233953149
7324,910 ST CHARLES AVE,1120.69322107,258.3336,23.05123192,3.321432,3985.7184,438.429024, , ,,,,CITY,2020/12/08 18:59:11+00,1120.703125,141.530599323035
7325,106 MINOR RD,1494.95008905,316.45866,21.16851034,4.0687542,4882.50504,537.0755544, , ,,,,CITY,2020/12/08 18:59:11+00,1494.9453125,162.743327008791
7326,131+ CAMERON LN,1403.40760954,426.25044,30.37253356,5.4803628,6576.43536,723.4078896, , ,,,,CITY,2020/12/08 18:59:11+00,1403.40625,150.411761552409
7327,112+ MINOR RD,889.5159,213.12522,23.95968645,2.7401814,3288.21768,361.7039448, , ,,,,CITY,2020/12/08 18:59:11+00,889.51953125,119.373840954401
7328,315 ALDERMAN RD,3611.51193413,1136.66784,31.47346227,14.6143008,17537.16096,1929.087706, , ,,,,CITY,2020/12/08 18:59:11+00,3611.50390625,250.759864797856
7329,110+ MINOR RD,856.02338651,264.79194,30.93279197,3.4044678,4085.36136,449.3897496, , ,,,,CITY,2020/12/08 18:59:11+00,856.02734375,117.034260893809
7330,102 MINOR RD,974.14268579,284.16696,29.17097972,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:59:11+00,974.140625,135.894394384941
7331,616 250 BYP,1636.2440093,477.91716,29.20818303,6.1446492,7373.57904,811.0936944, , ,,,,CITY,2020/12/08 18:59:11+00,1636.2421875,172.474918483967
7332,707 CYNTHIANNA AVE,2374.0544913,768.54246,32.37257127,9.8812602,11857.51224,1304.326346, , ,,,,CITY,2020/12/08 18:59:11+00,2374.0390625,232.061612610092
7333,208 CAMERON LN,1435.46277457,361.66704,25.19515366,4.6500048,5580.00576,613.8006336, , ,,,,CITY,2020/12/08 18:59:11+00,1435.47265625,161.584320259395
7334,2026 MINOR RD,1607.8379331,471.45882,29.322534,6.0616134,7273.93608,800.1329688, , ,,,,CITY,2020/12/08 18:59:11+00,1607.83203125,178.510751441679
7335,710 CYNTHIANNA AVE,1725.91835081,271.25028,15.71628702,3.4875036,4185.00432,460.3504752, , ,,,,CITY,2020/12/08 18:59:11+00,1725.9296875,192.600254664527
7336,630 WATSON AVE,1811.71113122,639.37566,35.29125816,8.2205442,9864.65304,1085.111834, , ,,,,CITY,2020/12/08 18:59:11+00,1811.71484375,194.472365211363
7337,745 PARK ST,924.19225372,200.20854,21.66308417,2.5741098,3088.93176,339.7824936, ,Yes,,,,CITY,2020/12/08 18:59:11+00,924.19140625,122.12952024215
7338,908 ST CHARLES AVE,1844.65240503,542.50056,29.40936558,6.9750072,8370.00864,920.7009504, , ,,,,CITY,2020/12/08 18:59:11+00,1844.65234375,199.779532498188
7339,605 LYONS AVE,1462.07064693,400.41708,27.38698633,5.1482196,6177.86352,679.5649872, , ,,,,CITY,2020/12/08 18:59:11+00,1462.0859375,174.267258183823
7340,316 KENT RD,2301.94708679,723.33408,31.42270618,9.3000096,11160.01152,1227.601267, , ,,,,CITY,2020/12/08 18:59:11+00,2301.94140625,213.029530472755
7341,2024 MINOR RD,1585.65241168,361.66704,22.80872167,4.6500048,5580.00576,613.8006336, , ,,,,CITY,2020/12/08 18:59:11+00,1585.65625,169.112606601708
7342,716 CYNTHIANNA AVE,901.8061395,167.91684,18.6200603,2.1589308,2590.71696,284.9788656, , ,,,,CITY,2020/12/08 18:59:11+00,901.8203125,146.549503650249
7343,750 PARK ST,1514.73437524,439.16712,28.99301205,5.6464344,6775.72128,745.3293408, , ,,,,CITY,2020/12/08 18:59:11+00,1514.7265625,182.132059249688
7344,931 LOCUST AVE,996.3172937,142.08348,14.26086736,1.8267876,2192.14512,241.1359632, , ,,,,CITY,2020/12/08 18:59:11+00,996.30859375,139.477179965733
7345,717 WATSON AVE,1653.49927152,206.66688,12.49875863,2.6571456,3188.57472,350.7432192, , ,,,,CITY,2020/12/08 18:59:11+00,1653.5078125,185.041148946144
7346,308 ALDERMAN RD,1755.03638228,458.54214,26.12721676,5.8955418,7074.65016,778.2115176, , ,,,,CITY,2020/12/08 18:59:11+00,1755.02734375,194.556084627756
7347,108 LEWIS MOUNTAIN CIR,2481.58411167,787.91748,31.75058436,10.1303676,12156.44112,1337.208523, , ,,,,CITY,2020/12/08 18:59:11+00,2481.5859375,259.284693334936
7348,622+ 250 BYP,1154.72810631,342.29202,29.64265135,4.4008974,5281.07688,580.9184568, , ,,,,CITY,2020/12/08 18:59:11+00,1154.7265625,159.742688328244
7349,2020 MINOR RD,1137.1608421,238.95858,21.01361294,3.0723246,3686.78952,405.5468472, , ,,,,CITY,2020/12/08 18:59:11+00,1137.16015625,149.122222761661
7350,634 WATSON AVE,1660.7324846,419.7921,25.27752716,5.397327,6476.7924,712.447164, , ,,,,CITY,2020/12/08 18:59:11+00,1660.74609375,167.060153434633
7351,608+ RIVANNA AVE,1496.82481386,432.70878,28.9084451,5.5633986,6676.07832,734.3686152, , ,,,,CITY,2020/12/08 18:59:11+00,1496.83203125,160.387618667179
7352,718 MCINTIRE RD,860.22680905,200.20854,23.27392457,2.5741098,3088.93176,339.7824936,Yes, ,,,,CITY,2020/12/08 18:59:11+00,860.21875,125.521815396113
7353,132 CAMERON LN,1958.38778652,484.3755,24.73338039,6.227685,7473.222,822.05442, , ,,,,CITY,2020/12/08 18:59:11+00,1958.37890625,246.635649917426
7354,2016 MINOR RD,1118.38755454,135.62514,12.12684621,1.7437518,2092.50216,230.1752376, , ,,,,CITY,2020/12/08 18:59:11+00,1118.38671875,144.367771646969
7355,718 CYNTHIANNA AVE,781.22896856,180.83352,23.14731449,2.3250024,2790.00288,306.9003168, , ,,,,CITY,2020/12/08 18:59:11+00,781.24609375,123.936642931449
7356,319 ALDERMAN RD,3113.94173886,1020.41772,32.76932607,13.1196564,15743.58768,1731.794645, , ,,,,CITY,2020/12/08 18:59:11+00,3113.9375,248.749715508848
7357,929 LOCUST AVE,1915.25954703,432.70878,22.59269641,5.5633986,6676.07832,734.3686152, , ,,,,CITY,2020/12/08 18:59:11+00,1915.24609375,189.864781841973
7358,323 KENT RD,1604.18206968,271.25028,16.90894605,3.4875036,4185.00432,460.3504752, , ,,,,CITY,2020/12/08 18:59:11+00,1604.171875,184.112074383692
7359,1000+ HARRIS ST,17830.9723441,6057.92292,33.97415951,77.8875804,93465.09648,10281.16061, , ,,,,CITY,2020/12/08 18:59:11+00,17831,672.329915665889
7360,1037 SWIFT LN,1137.50451455,316.45866,27.82043217,4.0687542,4882.50504,537.0755544, , ,,,,CITY,2020/12/08 18:59:11+00,1137.515625,138.937903372205
7361,1021 ST CLAIR AVE,1071.56212787,303.54198,28.32705517,3.9026826,4683.21912,515.1541032, , ,,,,CITY,2020/12/08 18:59:11+00,1071.56640625,133.079456059532
7362,1017 ST CLAIR AVE,2139.33328969,620.00064,28.98102217,7.9714368,9565.72416,1052.229658, , ,,,,CITY,2020/12/08 18:59:11+00,2139.3125,221.130246969896
7363,1024 ST CLAIR AVE,1604.11794523,445.62546,27.78009303,5.7294702,6875.36424,756.2900664, , ,,,,CITY,2020/12/08 18:59:11+00,1604.109375,177.053147148256
7364,1216 SMITH ST,1111.62530885,258.3336,23.2392702,3.321432,3985.7184,438.429024, , ,,,,CITY,2020/12/08 18:59:11+00,1111.62890625,140.459568496665
7365,1015 ST CLAIR AVE,1043.94577546,219.58356,21.03400047,2.8232172,3387.86064,372.6646704, , ,,,,CITY,2020/12/08 18:59:11+00,1043.9453125,134.876006796792
7366,1218 SMITH ST,1419.21508749,310.00032,21.84308181,3.9857184,4782.86208,526.1148288, , ,,,,CITY,2020/12/08 18:59:11+00,1419.22265625,183.622722934155
7367,1230 RIVER RD,8132.83789078,2402.50248,29.54076396,30.8893176,37067.18112,4077.389923, , ,,,,CITY,2020/12/08 18:59:11+00,8132.84375,475.771927096527
7368,1013 ST CLAIR AVE,1452.29879384,374.58372,25.79246952,4.8160764,5779.29168,635.7220848, , ,,,,CITY,2020/12/08 18:59:11+00,1452.29296875,162.798934090769
7369,1011 ST CLAIR AVE,2017.59509363,703.95906,34.89099836,9.0509022,10861.08264,1194.71909, , ,,,,CITY,2020/12/08 18:59:11+00,2017.5859375,185.422178253212
7370,1009 CALHOUN ST,1359.72820502,381.04206,28.0233989,4.8991122,5878.93464,646.6828104, , ,,,,CITY,2020/12/08 18:59:11+00,1359.734375,149.079662521372
7371,1018 ST CLAIR AVE,747.79095677,200.20854,26.77333032,2.5741098,3088.93176,339.7824936, , ,,,,CITY,2020/12/08 18:59:11+00,747.78515625,120.222356899951
7372,964 LOCUST AVE,2070.63240143,665.20902,32.12588694,8.5526874,10263.22488,1128.954737, , ,,,,CITY,2020/12/08 18:59:11+00,2070.63671875,199.991926585922
7373,1020 ST CLAIR AVE,1511.30762064,381.04206,25.21273976,4.8991122,5878.93464,646.6828104, , ,,,,CITY,2020/12/08 18:59:11+00,1511.3203125,196.315212401918
7374,1009 ST CLAIR AVE,1512.93394748,510.20886,33.72314263,6.5598282,7871.79384,865.8973224, , ,,,,CITY,2020/12/08 18:59:11+00,1512.9375,156.502234592332
7375,1101 CALHOUN ST,1494.0100728,284.16696,19.02041798,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:59:11+00,1494.01953125,170.686835944128
7376,1007 ST CLAIR AVE,1499.74366107,477.91716,31.86659048,6.1446492,7373.57904,811.0936944, , ,,,,CITY,2020/12/08 18:59:11+00,1499.734375,173.647648663086
7377,1008 CALHOUN ST,1537.76914332,484.3755,31.49858344,6.227685,7473.222,822.05442, , ,,,,CITY,2020/12/08 18:59:11+00,1537.7578125,177.986492948414
7378,960 LOCUST AVE,1660.24141292,536.04222,32.28700474,6.8919714,8270.36568,909.7402248, , ,,,,CITY,2020/12/08 18:59:11+00,1660.24609375,187.854369023785
7379,1016 ST CLAIR AVE,1285.29602462,322.917,25.12393941,4.15179,4982.148,548.03628, , ,,,,CITY,2020/12/08 18:59:11+00,1285.29296875,163.783789971021
7380,1010+ CALHOUN ST,940.69396013,226.0419,24.0292714,2.906253,3487.5036,383.625396, , ,,,,CITY,2020/12/08 18:59:11+00,940.69140625,123.07225658685
7381,1226+ COLEMAN CT,1182.96634266,277.70862,23.47561494,3.5705394,4284.64728,471.3112008, , ,,,,CITY,2020/12/08 18:59:11+00,1182.97265625,150.837466017431
7382,1016-GARG ST CLAIR AVE,973.35552459,258.3336,26.54051823,3.321432,3985.7184,438.429024, , ,,,,CITY,2020/12/08 18:59:11+00,973.35546875,124.805910441639
7383,1170 RIVER RD,6626.62128691,3280.83672,49.50994738,42.1821864,50618.62368,5568.048605, , ,,,,CITY,2020/12/08 18:59:11+00,6626.62890625,335.130561493838
7384,1147 RIVER RD,19242.26922,10010.427,52.02311083,128.70549,154446.588,16989.12468, , ,,,,CITY,2020/12/08 18:59:11+00,19242.234375,605.057770198968
7385,1014 ST CLAIR AVE,967.19078855,290.6253,30.04839385,3.736611,4483.9332,493.232652, , ,,,,CITY,2020/12/08 18:59:11+00,967.1953125,140.007995872777
7386,1105 CALHOUN ST,1057.43228309,264.79194,25.04102939,3.4044678,4085.36136,449.3897496, , ,,,,CITY,2020/12/08 18:59:11+00,1057.42578125,139.729885624935
7387,1227+ COLEMAN CT,1538.65178551,516.6672,33.57921577,6.642864,7971.4368,876.858048, , ,,,,CITY,2020/12/08 18:59:11+00,1538.65625,172.914761323596
7388,1107 CALHOUN ST,1326.32851373,284.16696,21.42508146,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:59:11+00,1326.32421875,177.488840321599
7389,1224+ COLEMAN CT,1205.19694295,316.45866,26.25783801,4.0687542,4882.50504,537.0755544, , ,,,,CITY,2020/12/08 18:59:11+00,1205.19921875,149.736925098767
7390,1102+ CALHOUN ST,959.14138395,232.50024,24.24045566,2.9892888,3587.14656,394.5861216, , ,,,,CITY,2020/12/08 18:59:11+00,959.13671875,125.375302505163
7391,1205 ST GEORGE AVE,1017.66748829,329.37534,32.36571386,4.2348258,5081.79096,558.9970056, , ,,,,CITY,2020/12/08 18:59:11+00,1017.671875,137.225834670459
7392,1010 ST CLAIR AVE,1293.90161271,355.2087,27.45252902,4.566969,5480.3628,602.839908, , ,,,,CITY,2020/12/08 18:59:11+00,1293.890625,149.891685020767
7393,1225+ COLEMAN CT,1311.93813216,400.41708,30.52103376,5.1482196,6177.86352,679.5649872, , ,,,,CITY,2020/12/08 18:59:11+00,1311.9296875,145.627368507159
7394,1104 CALHOUN ST,961.67668235,180.83352,18.80398344,2.3250024,2790.00288,306.9003168, , ,,,,CITY,2020/12/08 18:59:11+00,961.6796875,134.754036345241
7395,1222+ COLEMAN CT,1308.11938751,465.00048,35.54724983,5.9785776,7174.29312,789.1722432, , ,,,,CITY,2020/12/08 18:59:11+00,1308.109375,148.564688938847
7396,1207 ST GEORGE AVE,801.92040432,232.50024,28.99293119,2.9892888,3587.14656,394.5861216, , ,,,,CITY,2020/12/08 18:59:11+00,801.92578125,115.936496632262
7397,950 LOCUST AVE,2477.7777253,574.79226,23.19789424,7.3901862,8868.22344,975.5045784, , ,,,,CITY,2020/12/08 18:59:11+00,2477.78125,218.821121161812
7398,1008 ST CLAIR AVE,886.19039955,232.50024,26.23592486,2.9892888,3587.14656,394.5861216, , ,,,,CITY,2020/12/08 18:59:11+00,886.1953125,126.64781868718
7399,1145+ RIVER RD,14725.159775,1885.83528,12.80689167,24.2464536,29095.74432,3200.531875, , ,,,,CITY,2020/12/08 18:59:11+00,14725.18359375,603.925082425777
7400,1223+ COLEMAN CT,1395.4527973,393.95874,28.23160632,5.0651838,6078.22056,668.6042616, , ,,,,CITY,2020/12/08 18:59:11+00,1395.44921875,150.658529342075
7401,1209 ST GEORGE AVE,867.05361847,277.70862,32.0290017,3.5705394,4284.64728,471.3112008, , ,,,,CITY,2020/12/08 18:59:11+00,867.0390625,119.075727055498
7402,1106 CALHOUN ST,1478.35185329,413.33376,27.95909252,5.3142912,6377.14944,701.4864384, , ,,,,CITY,2020/12/08 18:59:11+00,1478.359375,165.3510317696
7403,1204 ST GEORGE AVE,862.48230196,232.50024,26.95710209,2.9892888,3587.14656,394.5861216, , ,,,,CITY,2020/12/08 18:59:11+00,862.48046875,118.127518128007
7404,1176 RIVER RD,1862.27036319,703.95906,37.80112038,9.0509022,10861.08264,1194.71909, , ,,,,CITY,2020/12/08 18:59:11+00,1862.2734375,196.100034705768
7405,1220+ COLEMAN CT,1343.6510253,355.2087,26.43608279,4.566969,5480.3628,602.839908, , ,,,,CITY,2020/12/08 18:59:11+00,1343.6484375,151.104045369321
7406,1211 ST GEORGE AVE,904.56311564,297.08364,32.84277669,3.8196468,4583.57616,504.1933776, , ,,,,CITY,2020/12/08 18:59:11+00,904.56640625,120.816400168685
7407,1206 ST GEORGE AVE,860.1833349,206.66688,24.02591164,2.6571456,3188.57472,350.7432192, , ,,,,CITY,2020/12/08 18:59:11+00,860.18359375,118.117096245282
7408,940 LOCUST AVE,2247.30515152,587.70894,26.15171968,7.5562578,9067.50936,997.4260296, , ,,,,CITY,2020/12/08 18:59:11+00,2247.3125,205.991103813098
7409,1215+ ST GEORGE AVE,998.46529975,297.08364,29.75402789,3.8196468,4583.57616,504.1933776, , ,,,,CITY,2020/12/08 18:59:11+00,998.46484375,126.880241473276
7410,1004 ST CLAIR AVE,1047.49650334,290.6253,27.74475177,3.736611,4483.9332,493.232652, , ,,,,CITY,2020/12/08 18:59:11+00,1047.4921875,131.341730610049
7411,933 ST CLAIR AVE,716.27157753,161.4585,22.54151859,2.075895,2491.074,274.01814, , ,,,,CITY,2020/12/08 18:59:11+00,716.2734375,115.104970802591
7412,1217 ST GEORGE AVE,1505.44602646,458.54214,30.45889056,5.8955418,7074.65016,778.2115176, , ,,,,CITY,2020/12/08 18:59:11+00,1505.44921875,161.527047602473
7413,1017 COLEMAN ST,1266.11783236,432.70878,34.17602889,5.5633986,6676.07832,734.3686152, , ,,,,CITY,2020/12/08 18:59:11+00,1266.11328125,155.623373094465
7414,1208 ST GEORGE AVE,1343.33896824,426.25044,31.73066903,5.4803628,6576.43536,723.4078896, , ,,,,CITY,2020/12/08 18:59:11+00,1343.34375,147.336744629077
7415,931 ST CLAIR AVE,888.23993001,238.95858,26.90247949,3.0723246,3686.78952,405.5468472, , ,,,,CITY,2020/12/08 18:59:11+00,888.25,122.207735657331
7416,1015 COLEMAN ST,1943.04213849,432.70878,22.26965488,5.5633986,6676.07832,734.3686152, , ,,,,CITY,2020/12/08 18:59:11+00,1943.03515625,201.547187940681
7417,1210 ST GEORGE AVE,1129.12212632,368.12538,32.6027943,4.7330406,5679.64872,624.7613592, , ,,,,CITY,2020/12/08 18:59:11+00,1129.125,148.263694556117
7418,929 ST CLAIR AVE,1438.65971931,439.16712,30.52612864,5.6464344,6775.72128,745.3293408, , ,,,,CITY,2020/12/08 18:59:11+00,1438.6640625,166.25270560262
7419,1212 ST GEORGE AVE,838.03443714,245.41692,29.28482383,3.1553604,3786.43248,416.5075728, , ,,,,CITY,2020/12/08 18:59:11+00,838.02734375,116.843912311126
7420,1205 BELLEVIEW AVE,1026.24856094,316.45866,30.83645361,4.0687542,4882.50504,537.0755544, , ,,,,CITY,2020/12/08 18:59:11+00,1026.24609375,141.913506239962
7421,927 ST CLAIR AVE,1377.31129777,419.7921,30.47910005,5.397327,6476.7924,712.447164, , ,,,,CITY,2020/12/08 18:59:11+00,1377.3046875,149.465880407002
7422,1214 ST GEORGE AVE,941.92530385,58.12506,6.17087778,0.7473222,896.78664,98.6465304, , ,,,,CITY,2020/12/08 18:59:11+00,941.9140625,132.220795135931
7423,1013 COLEMAN ST,1108.83424992,361.66704,32.61687173,4.6500048,5580.00576,613.8006336, , ,,,,CITY,2020/12/08 18:59:11+00,1108.83203125,142.910383058241
7424,1207 BELLEVIEW AVE,1252.05110123,290.6253,23.21193595,3.736611,4483.9332,493.232652, , ,,,,CITY,2020/12/08 18:59:11+00,1252.0546875,159.676080987881
7425,1216 ST GEORGE AVE,1213.87056131,471.45882,38.83929968,6.0616134,7273.93608,800.1329688, , ,,,,CITY,2020/12/08 18:59:11+00,1213.86328125,139.67411417179
7426,930 LOCUST AVE,2685.50005162,665.20902,24.77039735,8.5526874,10263.22488,1128.954737, , ,,,,CITY,2020/12/08 18:59:11+00,2685.5,232.392862727403
7427,1209 BELLEVIEW AVE,1315.88336801,342.29202,26.01233707,4.4008974,5281.07688,580.9184568, , ,,,,CITY,2020/12/08 18:59:11+00,1315.87890625,156.242161869157
7428,925 ST CLAIR AVE,1684.98046974,477.91716,28.36336431,6.1446492,7373.57904,811.0936944, , ,,,,CITY,2020/12/08 18:59:11+00,1684.984375,176.873375238432
7429,1218 ST GEORGE AVE,832.84442054,58.12506,6.97910216,0.7473222,896.78664,98.6465304, , ,,,,CITY,2020/12/08 18:59:11+00,832.84375,116.083370247686
7430,1211 BELLEVIEW AVE,1577.48386157,516.6672,32.75261402,6.642864,7971.4368,876.858048, , ,,,,CITY,2020/12/08 18:59:11+00,1577.49609375,178.837319173184
7431,930 ST CLAIR AVE,1031.19471411,200.20854,19.41520265,2.5741098,3088.93176,339.7824936, , ,,,,CITY,2020/12/08 18:59:11+00,1031.1875,135.053244337414
7432,1009 COLEMAN ST,1202.6563883,348.75036,28.99833765,4.4839332,5380.71984,591.8791824, , ,,,,CITY,2020/12/08 18:59:11+00,1202.6640625,150.885049625435
7433,923 ST CLAIR AVE,2052.33832783,581.2506,28.32138285,7.473222,8967.8664,986.465304, , ,,,,CITY,2020/12/08 18:59:11+00,2052.34375,190.02895320701
7434,1141 RIVER RD,7772.67045906,2467.08588,31.74051847,31.7196756,38063.61072,4186.997179, , ,,,,CITY,2020/12/08 18:59:11+00,7772.671875,441.570774222735
7435,1014+ COLEMAN ST,1561.4110707,374.58372,23.99007683,4.8160764,5779.29168,635.7220848, , ,,,,CITY,2020/12/08 18:59:11+00,1561.41796875,158.756056024966
7436,1215 BELLEVIEW AVE,1955.97810857,452.0838,23.11292773,5.812506,6975.0072,767.250792, , ,,,,CITY,2020/12/08 18:59:11+00,1955.98828125,187.216705471813
7437,1206+ BELLEVIEW AVE,1124.54502154,368.12538,32.73549711,4.7330406,5679.64872,624.7613592, , ,,,,CITY,2020/12/08 18:59:11+00,1124.5546875,135.235831083562
7438,1203 RIVER VISTA AVE,1743.01173693,568.33392,32.60643291,7.3071504,8768.58048,964.5438528, , ,,,,CITY,2020/12/08 18:59:11+00,1743.00390625,169.699435970906
7439,921 ST CLAIR AVE,945.24997941,238.95858,25.27993463,3.0723246,3686.78952,405.5468472, , ,,,,CITY,2020/12/08 18:59:11+00,945.25390625,130.125505063644
7440,1210 BELLEVIEW AVE,1250.11305176,206.66688,16.53185453,2.6571456,3188.57472,350.7432192, , ,,,,CITY,2020/12/08 18:59:11+00,1250.12109375,141.431202163205
7441,1012 COLEMAN ST,944.66834021,206.66688,21.87718985,2.6571456,3188.57472,350.7432192, , ,,,,CITY,2020/12/08 18:59:11+00,944.65625,144.865539667288
7442,1205 RIVER VISTA AVE,1130.38270465,335.83368,29.70973402,4.3178616,5181.43392,569.9577312, , ,,,,CITY,2020/12/08 18:59:11+00,1130.390625,135.259758519373
7443,1217 BELLEVIEW AVE,1253.14174575,316.45866,25.25322164,4.0687542,4882.50504,537.0755544, , ,,,,CITY,2020/12/08 18:59:11+00,1253.140625,156.249625802035
7444,919 ST CLAIR AVE,1182.99533196,361.66704,30.57214437,4.6500048,5580.00576,613.8006336, , ,,,,CITY,2020/12/08 18:59:11+00,1182.98046875,148.281074157137
7445,1007 COLEMAN ST,869.17561835,174.37518,20.06213486,2.2419666,2690.35992,295.9395912, , ,,,,CITY,2020/12/08 18:59:11+00,869.18359375,119.981427482718
7446,1212 BELLEVIEW AVE,816.50359076,167.91684,20.56535222,2.1589308,2590.71696,284.9788656, , ,,,,CITY,2020/12/08 18:59:11+00,816.51171875,128.647637792406
7447,911 MARTIN ST,1278.78495246,297.08364,23.23171204,3.8196468,4583.57616,504.1933776, , ,,,,CITY,2020/12/08 18:59:11+00,1278.7734375,161.257911126324
7448,1207 RIVER VISTA AVE,1356.01454769,251.87526,18.57467199,3.2383962,3886.07544,427.4682984, , ,,,,CITY,2020/12/08 18:59:11+00,1356.0078125,150.813900156186
7449,1219 BELLEVIEW AVE,1097.88331117,342.29202,31.1774499,4.4008974,5281.07688,580.9184568, , ,,,,CITY,2020/12/08 18:59:11+00,1097.87890625,141.819530687064
7450,910 MARTIN ST,1532.47308566,329.37534,21.49305898,4.2348258,5081.79096,558.9970056, , ,,,,CITY,2020/12/08 18:59:11+00,1532.47265625,181.197569361407
7451,1008 COLEMAN ST,1625.17438865,613.5423,37.75239862,7.888401,9466.0812,1041.268932, , ,,,,CITY,2020/12/08 18:59:11+00,1625.16796875,165.233898344539
7452,1214 BELLEVIEW AVE,1183.61897282,387.5004,32.73861148,4.982148,5978.5776,657.643536, , ,,,,CITY,2020/12/08 18:59:11+00,1183.62890625,164.647229093387
7453,1150 RIVER RD,7476.28249229,2286.25236,30.58006942,29.3946732,35273.60784,3880.096862, , ,,,,CITY,2020/12/08 18:59:11+00,7476.27734375,495.972812021685
7454,1225 BELLEVIEW AVE,1176.73543026,213.12522,18.11156672,2.7401814,3288.21768,361.7039448, , ,,,,CITY,2020/12/08 18:59:11+00,1176.74609375,154.480060384692
7455,1209 RIVER VISTA AVE,872.60297355,271.25028,31.08518834,3.4875036,4185.00432,460.3504752, , ,,,,CITY,2020/12/08 18:59:11+00,872.59765625,118.853723986128
7456,922 ST CLAIR AVE,900.68160389,284.16696,31.55021409,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:59:11+00,900.66796875,120.831307176964
7457,907 MARTIN ST,1909.72747622,368.12538,19.27633046,4.7330406,5679.64872,624.7613592, , ,,,,CITY,2020/12/08 18:59:11+00,1909.71484375,189.490242459511
7458,1211 RIVER VISTA AVE,1289.5353575,348.75036,27.04465262,4.4839332,5380.71984,591.8791824, , ,,,,CITY,2020/12/08 18:59:11+00,1289.55078125,156.552144426416
7459,1006 COLEMAN ST,1036.3124761,284.16696,27.42097183,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:59:11+00,1036.3203125,129.860187944216
7460,1218 BELLEVIEW AVE,943.13816659,232.50024,24.65176863,2.9892888,3587.14656,394.5861216, , ,,,,CITY,2020/12/08 18:59:11+00,943.12890625,133.268094041646
